,PB110_D1,PB122_E_S47_L005_R1_001,PB149_E,PB205_D1_GTGGCC_L004_R1,PB214_B6_CAACTA_L001_R1,PNIBD01_D_S22_L002_R1_001,PNIBD47_G,PNIBD51_D
hsa-mir-511-2_-_1,0,0,39.82656186,0,12.33205691,0,0,0
hsa-mir-512-1-3p,0,0,0,0,0,0,0,0
hsa-mir-512-2-3p,0,0,0,0,0,0,0,0
hsa-mir-513b,0,0,0,0,0,0,0,0
hsa-mir-513c-5p,0,0,0,0,0,0,0,0
hsa-mir-515-1-5p,0,0,0,0,0,0,0,0
hsa-mir-515-2-5p,0,0,0,0,0,0,0,0
hsa-mir-516a-1-5p,0,0,0,0,0,0,0,0
hsa-mir-516a-2-5p,0,0,0,0,0,0,0,0
hsa-mir-516b-1-5p,0,0,0,67.67100685,0,0,0,0
hsa-mir-516b-2-5p,0,0,0,36.91145828,0,0,0,0
hsa-mir-517a-3p,0,0,0,0,0,0,0,0
hsa-mir-517b-3p,0,0,0,0,0,0,0,0
hsa-mir-517c-3p,0,0,0,0,0,0,0,0
hsa-mir-5187-3p_-_1,0,0,0,0,0,0,0,0
hsa-mir-5187-3p_-_3,0,0,0,0,0,0,0,0
hsa-mir-5187-5p,0,0,0,0,0,0,0,0
hsa-mir-5189,0,0,0,0,0,0,0,0
hsa-mir-518b,0,0,0,0,0,0,0,0
hsa-mir-518c-3p,0,0,0,0,0,0,0,0
hsa-mir-518e-3p,0,0,0,0,0,0,0,0
hsa-mir-518f-3p,0,0,0,0,0,0,0,0
hsa-mir-5190,0,0,0,0,0,0,0,0
hsa-mir-5191,0,0,17.70069416,0,0,0,0,0
hsa-mir-5193,0,0,0,0,0,0,0,0
hsa-mir-5193_+_2,0,0,0,0,0,0,0,0
hsa-mir-5196-3p,0,0,0,0,0,0,0,0
hsa-mir-5196-3p_-_1,0,0,0,0,0,0,0,0
hsa-mir-5196-3p_+_1,0,0,0,0,0,0,0,0
hsa-mir-519c-3p,0,0,0,0,0,0,0,0
hsa-mir-520a-3p,0,0,0,0,0,0,0,0
hsa-mir-520d-3p,0,0,0,39.98741314,0,0,0,0
hsa-mir-520d-5p,0,0,0,0,0,0,0,0
hsa-mir-520f_-_1,0,0,0,0,0,0,0,0
hsa-mir-520g_+_1,0,0,0,0,0,0,0,0
hsa-mir-526b-5p,0,0,0,0,0,0,0,0
hsa-mir-532-3p,161.2641306,92.48451275,92.92864434,129.190104,46.685644,63.42616544,0,42.50901848
hsa-mir-532-3p_+_1,0,0,0,0,0,0,0,0
hsa-mir-532-5p,2368.278946,2926.474225,3551.939295,3294.347652,1146.000431,3721.001706,1307.638457,2412.386799
hsa-mir-532-5p_-_1,0,0,0,0,0,0,0,0
hsa-mir-532-5p_+_1,105.9735715,89.18149444,69.32771879,129.190104,34.3535871,107.2204225,0,50.47945944
hsa-mir-532-5p_+_2,0,0,0,0,0,0,0,0
hsa-mir-532-5p_+_3,0,0,0,0,0,0,0,0
hsa-mir-532-5p_+_4,0,0,0,0,0,0,0,0
hsa-mir-532-5p_+_5,0,0,0,0,0,0,0,0
hsa-mir-532-5p_+_6,0,0,0,0,0,0,0,0
hsa-mir-539-3p,0,0,0,46.13932285,53.73253366,18.12176155,0,0
hsa-mir-539-3p_-_1,0,0,16.22563631,0,0,0,0,0
hsa-mir-539-3p_+_2,0,0,0,0,0,0,0,15.94088193
hsa-mir-539-3p_+_3,0,0,0,0,31.71100347,0,0,0
hsa-mir-539-5p,0,0,0,0,0,0,0,0
hsa-mir-539-5p_+_2,0,0,0,0,0,0,0,0
hsa-mir-541-5p,0,0,0,0,0,0,0,0
hsa-mir-542-3p,0,66.06036625,20.65080985,0,43.16219917,21.14205515,74.48573487,0
hsa-mir-542-3p_-_1,0,0,0,0,27.30669743,54.36528466,128.2809878,0
hsa-mir-542-3p_+_1,0,0,0,0,0,0,0,0
hsa-mir-542-5p,0,0,32.45127263,0,0,0,0,0
hsa-mir-542-5p_-_1,0,0,0,0,0,0,0,0
hsa-mir-543,0,56.15131131,36.87644617,0,22.02153019,48.32469748,0,37.19539117
hsa-mir-543_-_2,0,0,0,0,0,0,0,0
hsa-mir-544b,0,0,0,0,0,0,0,0
hsa-mir-545-5p,0,0,0,0,0,0,0,0
hsa-mir-545-5p_-_2,0,0,0,0,0,0,0,0
hsa-mir-548a-3-5p,0,0,0,0,0,0,0,0
hsa-mir-548a-3-5p_-_7,0,0,0,0,0,0,0,0
hsa-mir-548ab,0,0,0,0,0,0,0,0
hsa-mir-548ac,0,0,0,0,0,0,0,0
hsa-mir-548ag-2,0,0,0,0,0,0,99.31431316,0
hsa-mir-548ai,0,0,0,0,0,0,0,0
hsa-mir-548al,0,0,23.60092555,0,0,0,0,0
hsa-mir-548al_-_1,0,0,0,0,0,0,0,34.53857751
hsa-mir-548al_-_2,0,0,0,0,0,0,0,0
hsa-mir-548al_-_4,0,0,0,0,0,0,0,0
hsa-mir-548al_+_1,0,0,0,0,0,0,0,0
hsa-mir-548am-5p,0,0,0,0,0,0,0,0
hsa-mir-548an,0,0,0,0,0,0,0,0
hsa-mir-548ar-3p,0,0,0,0,0,0,0,0
hsa-mir-548at-5p,0,0,0,0,10.57033449,0,0,0
hsa-mir-548at-5p_+_1,0,0,0,0,0,0,0,0
hsa-mir-548aw_-_2,0,0,0,0,0,0,0,0
hsa-mir-548aw_-_4,0,0,0,0,0,0,0,0
hsa-mir-548aw_-_8,0,0,0,0,0,0,0,0
hsa-mir-548aw_+_3,0,0,0,0,0,0,0,0
hsa-mir-548ax,0,0,0,0,0,22.65220194,0,0
hsa-mir-548ax_+_1,0,0,0,0,0,0,0,0
hsa-mir-548b-3p,0,0,0,0,14.09377932,0,0,0
hsa-mir-548b-5p,0,0,0,0,0,0,0,0
hsa-mir-548e,133.6188511,82.57545781,82.60323941,55.36718742,35.2344483,83.05807379,318.6334214,79.70440964
hsa-mir-548e_-_1,0,0,0,0,0,0,0,0
hsa-mir-548e_+_1,0,0,19.17575201,0,0,0,0,15.94088193
hsa-mir-548e_+_2,0,0,0,0,0,0,0,0
hsa-mir-548e_+_3,0,0,0,0,0,0,0,0
hsa-mir-548f-3,0,0,0,0,0,0,0,0
hsa-mir-548h-1-5p,0,0,0,0,0,0,0,0
hsa-mir-548h-2-5p,0,0,0,0,0,0,0,0
hsa-mir-548h-3-5p,0,0,0,0,0,0,0,0
hsa-mir-548h-4-5p,0,0,0,0,0,0,0,0
hsa-mir-548h-5-3p_+_3,0,0,0,0,0,0,0,0
hsa-mir-548i-1,0,0,0,0,0,0,0,0
hsa-mir-548i-2,0,0,0,0,0,0,0,0
hsa-mir-548i-3,0,0,0,0,0,0,0,0
hsa-mir-548i-4,0,0,0,0,0,0,0,0
hsa-mir-548j,0,0,0,0,0,0,0,0
hsa-mir-548j_-_1,0,0,41.30161971,0,0,0,0,0
hsa-mir-548k,142.8339442,224.6052452,339.2633047,95.35460056,80.15836989,332.2322952,529.6763369,225.8291607
hsa-mir-548k_-_1,0,0,0,0,0,0,0,0
hsa-mir-548k_+_1,0,0,0,0,0,0,0,0
hsa-mir-548k_+_2,0,0,0,0,0,0,0,0
hsa-mir-548l,0,0,0,0,0,0,0,0
hsa-mir-548n,0,0,0,0,0,0,0,0
hsa-mir-548n_+_1,0,0,30.97621478,0,0,0,0,0
hsa-mir-548n_+_3,0,0,0,0,0,0,0,0
hsa-mir-548o-2-3p,0,0,42.77667755,0,20.25980777,33.22322952,0,13.28406827
hsa-mir-548o-3p,0,0,42.77667755,0,20.25980777,33.22322952,0,13.28406827
hsa-mir-548s,0,0,0,0,0,0,0,0
hsa-mir-548s_-_2,0,0,0,0,0,0,45.5190602,0
hsa-mir-548s_+_1,0,0,0,0,0,0,0,0
hsa-mir-549,0,0,0,0,0,0,0,0
hsa-mir-549_-_1,0,0,0,0,0,0,0,0
hsa-mir-550a-1-3p,0,0,0,0,0,0,0,0
hsa-mir-550a-1-3p_-_8,0,0,0,0,0,0,0,0
hsa-mir-550a-1-3p_+_1,0,0,0,0,0,0,0,0
hsa-mir-550a-1-5p,0,0,0,0,0,21.14205515,0,31.88176386
hsa-mir-550a-1-5p_+_1,0,0,0,0,0,0,0,0
hsa-mir-550a-1-5p_+_2,0,0,0,0,0,0,0,0
hsa-mir-550a-2-3p,0,0,0,0,0,0,0,0
hsa-mir-550a-2-3p_+_1,0,0,0,0,0,0,0,0
hsa-mir-550a-2-5p,0,0,0,0,0,21.14205515,0,31.88176386
hsa-mir-550a-2-5p_+_1,0,0,0,0,0,0,0,0
hsa-mir-550a-2-5p_+_2,0,0,0,0,0,0,0,0
hsa-mir-550a-3-3p,0,0,0,0,0,0,0,0
hsa-mir-550a-3-3p_+_1,0,0,0,0,0,0,0,0
hsa-mir-550a-3-5p,0,0,0,0,0,0,0,0
hsa-mir-550a-3-5p_+_2,0,0,0,0,0,0,0,0
hsa-mir-551a,0,0,0,0,0,0,0,0
hsa-mir-551b-3p,0,0,19.17575201,0,11.4511957,0,0,0
hsa-mir-551b-5p,0,0,0,0,0,0,0,0
hsa-mir-552,0,0,19.17575201,0,0,77.0174866,0,0
hsa-mir-552_-_1,0,0,0,0,0,0,0,0
hsa-mir-552_+_1,0,0,0,0,0,0,0,0
hsa-mir-556-3p,0,0,0,0,0,0,0,0
hsa-mir-556-3p_-_1,0,0,0,0,0,0,0,0
hsa-mir-556-5p,0,0,17.70069416,0,0,0,0,0
hsa-mir-5571-3p_+_3,0,0,0,0,0,0,0,0
hsa-mir-5571-3p_+_4,92.15093177,49.54527469,0,138.4179686,14.09377932,16.61161476,0,0
hsa-mir-5571-3p_+_6,0,0,0,0,0,0,0,0
hsa-mir-5571-3p_+_8,0,0,0,0,0,0,0,14.6124751
hsa-mir-5571-5p_-_3,0,0,0,0,0,0,0,0
hsa-mir-5571-5p_+_6,0,0,0,0,0,0,0,0
hsa-mir-5580-5p,0,0,0,0,0,0,0,0
hsa-mir-5581-3p,0,0,0,0,0,0,0,0
hsa-mir-5582-3p_-_1,0,0,0,0,0,0,0,0
hsa-mir-5584-5p,0,0,0,0,0,0,0,0
hsa-mir-5586-5p,0,0,0,0,0,0,0,0
hsa-mir-5586-5p_-_1,0,0,0,0,0,0,0,0
hsa-mir-5588-3p_-_1,0,0,0,0,0,0,0,0
hsa-mir-5588-5p,0,0,0,0,0,0,0,0
hsa-mir-5588-5p_+_2,0,0,0,0,0,0,0,0
hsa-mir-561-5p,55.29055906,79.2724395,125.379917,0,103.9416225,167.6262944,157.2476625,18.59769558
hsa-mir-561-5p_-_1,0,0,0,0,0,0,0,0
hsa-mir-5680,0,0,0,0,0,0,0,0
hsa-mir-5680_+_3,0,0,0,0,0,0,0,0
hsa-mir-5683,0,0,0,0,272.1861131,0,0,19.92610241
hsa-mir-5687_-_1,0,0,0,0,0,0,0,0
hsa-mir-5690,0,0,0,0,0,0,0,0
hsa-mir-5691,0,0,0,0,0,0,0,0
hsa-mir-5695,0,0,0,0,0,0,0,0
hsa-mir-5695_-_2,0,0,0,0,0,0,0,0
hsa-mir-5695_+_1,0,0,0,0,0,0,0,0
hsa-mir-5696,0,0,0,0,0,21.14205515,0,0
hsa-mir-5696_-_2,0,0,0,0,0,0,0,0
hsa-mir-5696_+_2,0,0,0,0,0,0,0,0
hsa-mir-5697_+_2,0,0,0,0,0,0,0,0
hsa-mir-5699,0,0,0,0,0,0,0,0
hsa-mir-5699_+_1,0,0,0,0,0,0,0,14.6124751
hsa-mir-5699_+_2,0,0,0,0,0,0,0,0
hsa-mir-5699_+_3,0,0,0,0,0,0,0,0
hsa-mir-570-3p,0,0,0,0,0,0,0,0
hsa-mir-570-3p_+_3,0,0,0,0,0,0,0,0
hsa-mir-570-5p,0,0,0,0,0,0,0,0
hsa-mir-5701-1,0,0,0,0,0,0,0,0
hsa-mir-5701-1_-_1,0,0,0,0,0,0,0,0
hsa-mir-5701-1_+_1,0,0,0,0,0,0,0,0
hsa-mir-5701-1_+_2,234.984876,317.089758,63.42748741,332.2031245,80.15836989,93.62910136,169.6619516,118.2282076
hsa-mir-5701-1_+_3,73.72074541,56.15131131,23.60092555,67.67100685,37.87703193,0,115.8666987,26.56813655
hsa-mir-5701-1_+_4,0,0,0,55.36718742,25.54497502,0,45.5190602,0
hsa-mir-5701-1_+_5,0,0,0,0,9.689473283,0,0,0
hsa-mir-5701-2,0,0,0,0,0,0,0,0
hsa-mir-5701-2_-_1,0,0,0,0,0,0,0,0
hsa-mir-5701-2_+_1,0,0,0,0,0,0,0,0
hsa-mir-5701-2_+_2,234.984876,317.089758,63.42748741,332.2031245,80.15836989,93.62910136,169.6619516,118.2282076
hsa-mir-5701-2_+_3,73.72074541,56.15131131,23.60092555,67.67100685,37.87703193,0,115.8666987,26.56813655
hsa-mir-5701-2_+_4,0,0,0,55.36718742,25.54497502,0,45.5190602,0
hsa-mir-5701-2_+_5,0,0,0,0,9.689473283,0,0,0
hsa-mir-5703,0,0,0,0,0,0,0,0
hsa-mir-5706,0,0,0,0,0,0,0,0
hsa-mir-573,0,0,16.22563631,0,0,0,0,0
hsa-mir-573_+_1,0,0,0,0,0,0,0,0
hsa-mir-574-3p,838.5734791,350.1199411,436.6171226,649.0264748,926.6659904,1019.349087,442.7763128,700.070398
hsa-mir-574-3p_-_1,0,0,0,0,0,0,0,0
hsa-mir-574-3p_-_2,0,0,0,0,0,0,0,0
hsa-mir-574-3p_+_1,0,0,0,0,0,0,0,0
hsa-mir-574-3p_+_2,0,0,0,0,0,0,0,14.6124751
hsa-mir-574-3p_+_7,0,0,0,0,0,0,0,0
hsa-mir-574-5p,0,0,0,0,22.02153019,0,0,0
hsa-mir-576-3p,0,0,0,0,0,0,49.65715658,13.28406827
hsa-mir-576-5p,129.0113045,46.24225637,113.5794542,79.97482628,63.42200694,81.54792699,140.695277,132.8406827
hsa-mir-576-5p_-_1,0,0,0,0,0,0,0,0
hsa-mir-576-5p_+_1,0,0,0,0,0,0,45.5190602,0
hsa-mir-576-5p_+_3,0,0,0,0,0,0,0,0
hsa-mir-577,0,0,48.67690894,0,0,116.2813033,115.8666987,81.03281647
hsa-mir-577_-_1,1059.735715,1142.844336,1095.96798,664.4062491,32.59186468,1221.708758,3264.958045,329.4448932
hsa-mir-577_-_2,0,0,0,0,0,0,0,0
hsa-mir-577_+_1,0,0,0,0,0,0,0,0
hsa-mir-577_+_2,0,0,0,0,0,0,0,0
hsa-mir-578_+_2,0,0,0,0,0,0,0,0
hsa-mir-579,0,0,0,0,0,0,0,0
hsa-mir-580,0,0,0,0,11.4511957,0,0,38.52379799
hsa-mir-580_-_1,0,0,0,0,0,0,0,0
hsa-mir-580_+_1,0,0,0,0,0,0,0,0
hsa-mir-581_+_1,0,0,0,0,0,0,0,0
hsa-mir-581_+_2,0,0,0,0,0,0,0,0
hsa-mir-582-3p,221.1622362,340.2108862,308.2870899,61.51909714,537.3253366,155.54512,115.8666987,91.66007109
hsa-mir-582-3p_-_1,0,0,0,0,0,0,0,0
hsa-mir-582-3p_+_1,0,0,0,0,63.42200694,0,0,47.82264579
hsa-mir-582-3p_+_2,0,0,0,0,0,0,0,0
hsa-mir-582-3p_+_3,0,0,0,0,0,0,0,0
hsa-mir-582-3p_+_4,0,0,0,0,0,0,0,0
hsa-mir-582-3p_+_6,0,0,0,0,0,0,0,0
hsa-mir-582-5p,105.9735715,135.4237508,54.57714033,83.05078114,161.197601,61.91601864,74.48573487,31.88176386
hsa-mir-582-5p_-_1,0,0,0,0,0,0,0,0
hsa-mir-582-5p_+_1,0,0,0,0,29.94928106,0,0,0
hsa-mir-582-5p_+_2,0,0,0,0,9.689473283,0,0,0
hsa-mir-584-3p_+_2,0,0,0,0,0,0,0,0
hsa-mir-584-5p,221.1622362,102.3935677,247.8097182,126.1141491,170.8870743,225.0118726,173.800048,138.15431
hsa-mir-584-5p_-_1,0,0,0,0,0,0,0,0
hsa-mir-584-5p_+_7,0,0,0,0,0,0,0,0
hsa-mir-585,0,0,0,0,0,0,0,0
hsa-mir-585_-_1,0,0,0,0,0,0,0,0
hsa-mir-588_+_1,0,0,0,0,0,0,0,0
hsa-mir-589-3p,0,36.33320144,0,0,9.689473283,0,0,0
hsa-mir-589-5p,281.0603419,340.2108862,359.9141146,372.1905377,105.7033449,102.6899821,525.5382405,290.9210952
hsa-mir-589-5p_-_1,0,0,0,0,0,0,0,0
hsa-mir-589-5p_+_2,0,0,0,0,0,0,0,0
hsa-mir-589-5p_+_3,0,0,0,0,0,0,0,0
hsa-mir-589-5p_+_4,0,0,0,0,0,0,0,0
hsa-mir-589-5p_+_5,0,0,0,0,0,0,0,0
hsa-mir-590-3p,230.3773294,99.09054937,115.054512,132.2660588,138.2952096,90.60880777,161.3857589,83.68963012
hsa-mir-590-3p_-_1,0,0,51.62702463,0,19.37894657,0,0,0
hsa-mir-590-5p,0,0,0,0,0,0,0,0
hsa-mir-590-5p_-_1,0,0,0,0,0,0,0,0
hsa-mir-592,101.3660249,72.66640287,113.5794542,0,0,0,53.79525296,0
hsa-mir-592_-_1,0,0,0,0,0,0,0,0
hsa-mir-592_+_2,0,0,0,0,0,0,0,0
hsa-mir-597,0,0,0,0,0,0,0,0
hsa-mir-598,152.0490374,287.3625932,240.434429,169.1775171,244.8794157,170.646588,177.9381444,223.172347
hsa-mir-598_+_1,0,0,0,0,0,0,0,0
hsa-mir-599_+_1,0,0,0,0,0,0,0,0
hsa-mir-600,0,0,0,0,0,0,0,23.91132289
hsa-mir-605,0,0,0,0,0,0,0,0
hsa-mir-605_-_1,0,0,0,0,0,0,0,0
hsa-mir-612_+_7,0,0,0,0,0,0,0,0
hsa-mir-615-3p,115.1886647,99.09054937,118.0046277,267.6080726,94.25214921,274.8467169,600.0239753,140.8111237
hsa-mir-615-3p_-_4,0,0,0,0,0,0,0,0
hsa-mir-615-3p_-_7,0,0,0,0,0,0,0,0
hsa-mir-615-3p_+_1,0,0,0,0,0,0,0,0
hsa-mir-615-3p_+_2,0,0,0,0,0,0,0,0
hsa-mir-615-5p,0,0,0,0,0,0,0,0
hsa-mir-615-5p_+_2,0,0,0,0,0,0,0,0
hsa-mir-615-5p_+_5,0,0,0,0,0,0,0,0
hsa-mir-616-3p_-_1,0,0,0,0,0,0,0,0
hsa-mir-616-5p,0,0,0,0,0,15.10146796,0,0
hsa-mir-618,0,79.2724395,0,95.35460056,0,0,53.79525296,0
hsa-mir-624-3p,0,0,0,0,0,0,0,0
hsa-mir-624-3p_-_2,0,0,0,0,0,0,0,18.59769558
hsa-mir-624-3p_-_3,0,0,0,0,0,21.14205515,0,0
hsa-mir-624-5p,0,0,0,0,0,0,0,0
hsa-mir-624-5p_-_1,0,0,22.1258677,0,0,0,0,0
hsa-mir-625-3p,207.3395965,46.24225637,103.2540493,135.3420137,24.66411381,39.2638167,49.65715658,34.53857751
hsa-mir-625-3p_-_1,0,0,0,0,0,0,0,0
hsa-mir-625-3p_+_1,92.15093177,0,39.82656186,46.13932285,15.85550174,36.24352311,49.65715658,47.82264579
hsa-mir-625-3p_+_2,0,0,0,0,0,0,0,0
hsa-mir-625-5p,239.5924226,82.57545781,162.2563631,178.4053817,59.89856211,70.97689942,165.5238553,75.71918916
hsa-mir-625-5p_+_1,0,0,0,0,0,0,0,0
hsa-mir-627,0,0,0,64.595052,22.9023914,0,0,15.94088193
hsa-mir-627_+_1,0,0,0,0,0,0,0,0
hsa-mir-628-3p,78.328292,42.93923806,0,33.83550343,50.20908883,81.54792699,0,46.49423896
hsa-mir-628-3p_-_1,0,36.33320144,0,46.13932285,45.80478279,55.87543146,0,0
hsa-mir-628-3p_+_4,0,0,0,0,0,0,0,0
hsa-mir-628-5p,165.8716772,128.8177142,100.3039336,279.911892,103.9416225,25.67249553,99.31431316,81.03281647
hsa-mir-628-5p_-_1,0,0,0,0,0,0,0,0
hsa-mir-629-3p,0,0,0,0,0,0,0,0
hsa-mir-629-3p_+_1,0,0,0,0,0,0,0,0
hsa-mir-629-3p_+_2,0,0,0,0,0,0,0,0
hsa-mir-629-5p,0,75.96942119,54.57714033,58.44314228,17.61722415,64.93631223,62.07144572,94.31688474
hsa-mir-629-5p_-_1,0,0,0,0,0,0,0,0
hsa-mir-629-5p_+_1,0,0,0,0,0,0,0,0
hsa-mir-629-5p_+_3,0,0,0,0,0,0,0,0
hsa-mir-629-5p_+_4,0,0,0,0,0,0,0,0
hsa-mir-629-5p_+_5,0,0,0,0,0,0,0,0
hsa-mir-636,0,0,0,0,0,0,0,38.52379799
hsa-mir-639,0,0,0,0,0,0,0,0
hsa-mir-639_-_5,0,0,0,0,0,0,0,0
hsa-mir-641,0,0,0,0,36.99617072,0,0,0
hsa-mir-641_-_1,0,0,0,0,0,0,0,0
hsa-mir-641_+_1,0,0,0,0,0,21.14205515,0,0
hsa-mir-641_+_4,0,0,0,0,0,0,0,0
hsa-mir-642b-3p,0,0,0,0,0,0,0,0
hsa-mir-642b-5p_+_2,0,0,0,0,0,0,0,0
hsa-mir-643,0,0,0,0,0,0,0,0
hsa-mir-643_-_2,0,0,32.45127263,0,0,0,0,0
hsa-mir-644b-3p,0,0,0,0,0,0,0,0
hsa-mir-644b-3p_-_3,0,0,0,0,0,0,0,0
hsa-mir-644b-3p_-_4,0,0,0,0,0,0,0,0
hsa-mir-644b-3p_-_5,0,0,0,0,0,0,0,0
hsa-mir-644b-3p_-_6,0,0,0,0,0,0,0,0
hsa-mir-644b-3p_-_7,0,0,0,0,0,0,0,0
hsa-mir-644b-3p_-_8,0,0,0,0,0,0,0,0
hsa-mir-644b-3p_+_2,0,0,0,0,0,0,0,0
hsa-mir-644b-5p,0,0,0,0,0,0,0,0
hsa-mir-644b-5p_-_1,0,0,0,0,0,0,0,0
hsa-mir-644b-5p_-_2,0,0,0,0,0,0,0,0
hsa-mir-644b-5p_-_7,0,0,0,0,0,0,0,0
hsa-mir-644b-5p_+_5,0,0,0,0,0,0,0,0
hsa-mir-644b-5p_+_6,0,0,0,0,0,0,0,0
hsa-mir-650,0,0,0,0,0,0,0,0
hsa-mir-650_+_4,0,0,0,0,0,0,0,0
hsa-mir-651,0,0,17.70069416,0,0,16.61161476,0,0
hsa-mir-651_+_1,0,0,0,0,0,0,0,0
hsa-mir-652-3p,442.3244725,739.876102,380.5649244,1107.343748,279.2330028,220.4814322,438.6382165,356.0130297
hsa-mir-652-3p_-_1,0,0,0,0,0,0,0,0
hsa-mir-652-3p_-_2,0,0,0,0,0,0,0,0
hsa-mir-652-3p_+_1,0,0,0,0,0,0,0,0
hsa-mir-652-3p_+_4,0,0,0,0,0,0,0,0
hsa-mir-652-3p_+_5,0,0,0,0,0,0,0,0
hsa-mir-652-5p,0,0,0,0,0,0,0,19.92610241
hsa-mir-652-5p_-_1,0,0,0,0,11.4511957,0,0,0
hsa-mir-653_+_2,0,0,0,0,0,0,0,0
hsa-mir-653_+_3,0,0,60.47737171,0,0,31.71308272,235.8714938,30.55335703
hsa-mir-654-3p,571.335777,419.4833257,205.0330407,230.6966143,1004.181777,859.273527,451.0525056,634.9784635
hsa-mir-654-3p_-_1,0,0,0,0,15.85550174,0,0,0
hsa-mir-654-3p_-_2,0,0,22.1258677,33.83550343,24.66411381,0,0,26.56813655
hsa-mir-654-3p_+_1,0,0,0,0,0,0,0,0
hsa-mir-654-3p_+_2,0,0,0,0,0,0,0,0
hsa-mir-654-5p,0,0,0,0,11.4511957,60.40587185,0,30.55335703
hsa-mir-654-5p_-_1,0,0,0,0,14.97464053,0,0,0
hsa-mir-654-5p_+_3,0,0,0,0,0,0,0,0
hsa-mir-655,0,0,0,55.36718742,0,0,0,0
hsa-mir-656,0,0,0,0,57.25597849,28.69278913,0,0
hsa-mir-658_-_3,0,0,0,0,0,0,0,0
hsa-mir-659-5p,59.89810565,0,26.55104124,0,9.689473283,0,0,0
hsa-mir-659-5p_-_1,0,0,26.55104124,0,0,0,0,0
hsa-mir-659-5p_-_2,0,0,0,0,0,0,0,0
hsa-mir-659-5p_+_1,0,0,0,0,0,0,0,0
hsa-mir-659-5p_+_2,0,0,0,0,0,0,0,0
hsa-mir-660-3p,0,0,32.45127263,0,0,0,0,0
hsa-mir-660-5p,1331.580964,1740.690651,1361.478392,1270.369356,744.3277204,1051.06217,877.2764329,775.7895872
hsa-mir-660-5p_-_1,0,0,0,0,0,0,0,0
hsa-mir-660-5p_+_1,0,0,17.70069416,0,0,0,0,18.59769558
hsa-mir-660-5p_+_2,0,0,0,0,0,0,0,0
hsa-mir-660-5p_+_3,0,0,0,0,0,0,0,22.58291607
hsa-mir-660-5p_+_5,0,0,0,0,0,0,0,0
hsa-mir-660-5p_+_6,0,0,0,0,0,0,0,0
hsa-mir-660-5p_+_7,0,0,0,0,0,0,0,0
hsa-mir-663a,0,0,0,0,0,0,0,0
hsa-mir-663a_-_2,0,0,0,0,0,0,0,0
hsa-mir-663a_-_3,0,0,0,0,0,0,0,0
hsa-mir-663a_-_5,0,0,0,0,0,0,0,0
hsa-mir-663a_+_3,0,0,0,0,0,0,0,0
hsa-mir-663a_+_4,0,0,0,0,0,0,0,0
hsa-mir-663a_+_7,0,0,0,0,0,0,0,0
hsa-mir-663a_+_8,0,0,0,0,0,0,0,0
hsa-mir-663b_-_2,0,0,0,0,0,0,0,0
hsa-mir-663b_-_8,0,0,0,0,0,0,0,0
hsa-mir-663b_+_6,0,0,0,0,0,0,0,0
hsa-mir-663b_+_7,0,0,0,0,0,0,0,0
hsa-mir-664-3p,170.4792238,142.0297874,98.82887573,58.44314228,187.6234372,104.2001289,136.5571806,183.3201422
hsa-mir-664-3p_-_1,0,0,0,0,0,0,0,0
hsa-mir-664-3p_+_1,0,0,0,0,0,0,0,0
hsa-mir-664-3p_+_2,0,0,0,0,0,0,0,0
hsa-mir-664-3p_+_3,0,0,0,0,0,0,0,0
hsa-mir-664-3p_+_4,0,0,0,0,0,0,0,0
hsa-mir-664-3p_+_5,0,0,0,0,0,0,0,0
hsa-mir-664-3p_+_6,0,0,0,0,0,0,0,0
hsa-mir-664-5p,64.50565224,0,0,0,38.75789313,83.05807379,0,74.39078233
hsa-mir-664-5p_-_1,0,0,0,0,0,0,0,0
hsa-mir-664-5p_+_1,0,0,53.10208248,36.91145828,19.37894657,0,0,14.6124751
hsa-mir-664-5p_+_2,0,0,0,0,0,0,0,0
hsa-mir-665,0,0,0,0,0,0,0,50.47945944
hsa-mir-668,0,0,0,0,0,0,0,0
hsa-mir-668_-_1,0,0,0,0,0,0,0,0
hsa-mir-668_-_2,0,0,0,0,0,0,0,0
hsa-mir-671-3p,253.4150624,158.544879,525.1205934,322.97526,155.0315725,628.2210672,264.8381684,394.5368277
hsa-mir-671-3p_-_1,0,0,0,43.063368,0,0,0,26.56813655
hsa-mir-671-3p_-_2,0,0,0,0,0,0,0,0
hsa-mir-671-3p_-_3,0,0,0,0,0,0,0,0
hsa-mir-671-3p_-_4,0,0,0,0,0,0,0,0
hsa-mir-671-3p_-_5,0,0,0,0,0,0,0,0
hsa-mir-671-3p_+_1,0,0,0,0,0,0,0,0
hsa-mir-671-3p_+_2,0,0,0,0,0,0,0,0
hsa-mir-671-5p,0,56.15131131,73.75289233,70.74696171,17.61722415,49.83484427,240.0095901,0
hsa-mir-676-3p,0,0,0,0,0,0,0,0
hsa-mir-7-1-3p,133.6188511,42.93923806,81.12818157,92.27864571,52.85167245,99.66968855,62.07144572,77.04759599
hsa-mir-7-1-3p_+_1,0,0,0,0,0,0,82.76192763,34.53857751
hsa-mir-7-1-3p_+_2,0,0,26.55104124,0,0,0,0,0
hsa-mir-7-1-3p_+_3,0,0,0,0,0,0,0,15.94088193
hsa-mir-7-1-3p_+_5,0,0,0,0,0,0,0,0
hsa-mir-7-1-5p,0,0,23.60092555,0,0,0,0,0
